_DTItemId,EmployeeId,AccountUPN,test_sum_failures,test_sum_Opened,test_sum_Clicked,test_sum_DataEntered,test_sum_Reported,real_falsepositive,real_truepositive,real_DwellTime,LastUpdatedTimeUTC
019ba37c-d0c4-4f2b-8f3a-6839ce5d5ebe,7994,66cc908e64564053dd709f4f9ae537d2,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
de4780e9-2d52-4ee1-99e2-665856c945ba,7504,aad98a374a370570059fbf58b10b2e9e,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
db3a65a0-7e05-421f-a566-d37a76a7e64d,7847,4b39475d35e6c93eb5ea755f5bc0b3f6,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
cc1c6031-9496-4077-862a-d1c32725500b,5261,416a688072f320285da6ee8c1237a1c2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
25c31733-8b92-4c95-8649-b49235e32f2c,7734,3ec605a83d14e176021ed1a3247e128d,1,1,1,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
cf17631e-820b-461c-b303-438b10b10fbb,5185,1414b67217bd29dfbcfacd043192512d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
636df926-b2a4-441d-a01c-0a480cbab974,8117,e64ad7515e49902db7c72f7c2d1f9a05,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2b330cad-3dad-49dc-9319-ef82c03b5e1b,5869,5a170e66b5abb3cf036a229d4bac164e,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
ae1a8a7b-201b-44f7-9e5a-45c9e5de1a4d,8555,c2da014c747ac4159dab959f23487385,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
3899c5d4-23f1-4b2a-9a30-d03d592338dc,4444,88ff32e37922c91a8db36f1c1dc244c3,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
8c3f61ca-aa41-405b-81cb-7b9edf841b43,5373,8f30ebcb697baa512d07cf20f71a4b33,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
aac6dd41-d0b6-4d63-ab3f-46305d03bbda,7110,e81f1d0995cc07b4f3ae2979f416d505,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
a6cc44a7-b866-4921-86cb-a4c507f28622,2302,d4ac8596a49bda6fa6b9e9458418d6ab,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
9df2c766-282e-4bd7-bdf6-067800ab7f51,6851,123aac75d45cf0356443e53bcd62c784,0,2,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a72a11ce-5b48-40ec-8ac8-7cbb762fdae4,7957,4834b95088d09e1bfe7876208140f118,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
c74ac6dd-717b-41ad-9e3f-47be71584789,4112,a574bb8366d117c7ed099b2d5259ca3a,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
6e838104-74c1-4d14-8700-9527198a7b24,8171,c4101267c63dae056d6e236bf04fe56a,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
9f3a20d9-27bd-48ba-84e8-8816db771074,6711,f6b3dcca8c8348f88256749131769e57,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
f0e8e5c2-1bb1-4ab7-824d-bbd3f4babbc6,6506,826be1ed246ca466d9d216c6798e82b8,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2a4fbfac-46b8-4f4f-982f-8c82806a591c,6802,17ddf4bfaefe876a7074d1b4541ecd6d,1,1,1,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
8f3ac6f6-3e31-4c25-9f45-a84bda86687e,6916,f902745ce367a13b2bb70dca5f0be4f6,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
95edf1c9-aefd-42f2-887b-d41fb9dbc7fc,7489,d35382ab511e0f96d1d4f3279ebec894,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2187ca82-2698-48ae-aaa7-12464f4181a4,7016,dce1fe6ddb0abea701592360ad9ba993,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
da9d97a4-a937-42c2-9ae1-2b095b861261,5980,4bc3c52ce6405bdb52f669217d2dd3fd,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
59572f85-3046-40c4-9bba-d33fc8276e25,3897,ad13c1f5d6a5df2683e4c126b89e5737,1,2,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
d300a9b1-0146-440f-8955-177ee27c34e1,6339,fb3054987ab6c245be79cfe2605efe7f,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a5ed72d2-a538-4a01-ac34-acf2c0a5fc4c,6822,a23a74c1db39bb616809469c3815b292,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
33a828f1-3a77-47ae-926e-fe011d511d6e,7610,d8903036d5a5d98185c14ba8eae3b9d6,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
ce3126ec-64de-4eae-a093-1e028db2e387,5969,305e7262035c7b28ad482f937131896c,1,1,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
3851a90b-0c6f-4461-a4f0-5df4f238f3ad,7576,cf11770b3c94fd8d463ed7986aeb4c86,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
7194edee-a604-4d38-9dc8-fe18911e7264,4714,46d552c7a5b30bad63ce73da1f69a2f1,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b9b527a2-59f8-4ee1-8f61-bf4035886f65,1865,6ca1693198f132872ff989caa9e7b36c,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2ce0910c-8e59-4c43-b6fa-fc7b29d515f9,4475,43e09468ee65853c3f9f3bcbd1d3feb5,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
9ae4a15c-c46a-4918-8eee-edd010190806,6944,138109fd36310829023f132117b1753b,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
940e3abc-7885-478e-898b-2ddad9bb9cee,4142,d9e3d36116e846476a3de68ecbb1c970,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
250205d8-e385-4b75-a337-4e2b9fdd3708,7651,e9db0d38cfa0e90c6eca391ce06507a0,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
ca7e6d6b-d13e-45a2-8e92-4233b67d3529,3996,35e36715070fee4f7013d93d048f4ab0,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
1f93661d-9005-47f2-92d6-9bf14d4f8712,6084,7ff5e3f9a4c11c3b835b4cc4f8707599,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
837a0c13-2438-488b-9847-5818e12e7b67,8548,e3729aee40f88da7f048722ece95ff1b,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
cc0a7d68-a443-4d1b-a279-72715e5c1a17,6833,a90e5abd72603f1652b955dd23b039d3,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2848ac9f-1b5a-4185-a309-bd5f50fd163c,2353,957256a6b5a302d088cf3c6e8e8a953f,0,2,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
bf527102-b242-4aa2-8cfb-717a40144e9e,3980,9c87a1e2cb7478931585ff9231a889cd,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
37ac5aef-fd43-4978-8679-17149de5195f,7471,2649f9a0bc7d5ad108b1120388b68f67,0,2,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
2a06f5f6-05b3-4372-b77d-b06785bd4598,1344,1e19138baf5f54b922a4efdf27023068,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
b60cc3c3-7240-4b6e-a169-a2be76b4e39a,7564,418eb7917116de64fbe258def8863a24,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
e58003b6-cac0-4b81-a40c-a42f27c4dec8,4979,58053c29490b3d055db95c656aadd3af,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
a3ba1b84-5c09-43e0-93eb-b6aa7e9f490f,6269,1ed174129a68a54f583c327ade1ded65,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
8e91e8db-e747-4984-8918-78bf701c42ce,1106,fbc8847f62095d4f5cc5756a3e74a50b,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
fbff05fc-8e6d-48b8-97c8-66855d48c1b2,7338,ebf991a912e7700ff36184194439f442,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
104d3f1e-5941-4544-9ad6-02f2d3233f78,7579,1087a40c8c464e8b37b236fd213e0763,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
292f83b4-694b-46f4-b517-4ac4a763ce6b,7272,8a07086f12d282cf0a18a7599029e4ef,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
5d710994-a45c-4df2-a03c-360da03d454c,8262,9a5f9c7054622f53e7fe1968956b5347,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
e87af2dd-5523-4758-a142-b2d36420a419,4756,eb8f360af3d12e5fddef13085667b568,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
d03e16b2-b9b8-4216-91ca-5965bbb3ea2b,8578,d4b6d310644aa05c85a07dac5044f76d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
167fb1bc-767e-413b-a22f-33da0259791f,5919,e83e939ab1d798ac941ceac5f9499791,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
c9ce4afb-81e8-45e0-8c8b-f98474c9e2c8,7369,8e19d1310728f29047a533b0ebaf915e,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
25f685ec-113e-4297-b82e-a4569d8f0dc6,5078,8b85bbab88c9b098f4c4c18cb569ee7a,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
28c3c58b-738a-4eb3-943c-c32c5f8fcf9c,8850,650273d2a07292c9f147cd65cab64d40,1,1,1,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
c9f67a69-b01c-450f-87d4-9e4a58a2f38e,5382,7b52dfbef14bdf702d55fadd5a2fe964,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b6dfbad1-d45b-48e9-afe3-9ed14ec080f1,6062,72c06ff2ddaf7b92a657d3c1f613b6d8,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
f5ba91bc-d886-4e84-b44e-7b41c3a6d0c6,6137,05fcfb4ab14df6f126bfe1c43e2fd590,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
8c08237e-24ce-4367-aae7-e57177f5695a,5604,2708eb10b828a31dfa0ec8c9c55553de,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
308a8139-5f3d-409f-911a-a9d38f303c8f,3461,a67aa0397f52c30791a971f9a4d72ddc,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
e92d8bd2-eaa7-439b-8efc-f90e6d009398,8119,26d2941b004e86d5a1fa83418fd35d30,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
af3972d4-68c1-4308-be21-e4447d343f66,7659,31f5d0f5e96c5d083377bc59592e5631,1,1,1,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
978b85c6-34f0-4253-86df-6ff1dede8020,6470,5f76602da6f94241a5db83972622b1d5,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
d4738c78-e8f3-4ec7-b1b2-4f7324227ddc,6631,5315235c85fea01a4cabab6994bbf099,0,3,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
2cdafb27-8aa7-40a0-966c-4a5788ea9830,5452,86f9bad4e7b5775d547109b20e502ae1,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
b2ea619b-b1d2-431f-9b6e-e8eab6449349,2167,973dee5dde80862f6050b9605ea3a6a6,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
e9d04472-7401-4993-b55a-ab7291494eb6,5922,4dbe5c26be3af3d9b4fe006b1aa03784,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
4a99e13d-d741-4907-9670-97e3fd90ec55,4381,0f16f69c6db7499bfaa2c7d30a80cb02,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
abc73c69-16c7-4c3c-9212-59dd16674d56,7679,50565c94333ea2b5fe27cd8629abddfa,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
63636d19-6a53-484d-b0d2-2a52fb0a6ccf,6423,4e76848410e811090a0bb0d6d07d9699,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
672943cc-e32d-4a35-ad9b-83273621ab89,3976,5301595712fd1d6a7fa61b01ce19afc9,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b615b29b-3138-413c-bf64-e64907339fca,4841,62a0ee728e9046fa8a19392f53875624,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
a0577658-b892-4d08-bfe7-c7fc924d324b,4718,6b6dcdc3dfbec184222c53fdf694c181,0,2,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
88c26282-8c0b-4ee3-b848-aadce9f28bc5,7699,6deb1e343428fce0b6d3192930cd4845,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
c31a3f85-73a4-46a8-9bf8-fe49b9b09f28,5909,3b5cb21366788b9f91cc5d0d9d0a6323,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2955ae53-78b4-4272-97e9-e7d8252aa5c9,7013,1625535125a46a124bae54ffc8c0e6e2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
5eaa0bea-7256-49fe-b10a-19cf9cc3d9b8,8691,7bbd8cee12b3ba49a0d7e315859b1ce7,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
304b6dfd-514f-4e8d-929d-6e1466ba1d97,7858,cdf8ee71dbd8a5f1b2c2bd333a625b17,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
82c9fb32-fd09-41d6-9b84-f4a6f50d3391,8582,096c7deb706c521cad7b17311a07146b,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
fba5f99e-c1fa-4fd4-9c8c-67380975d00a,8411,9c9bac6d82c5af891374273a15dc7ed0,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
279c35e9-ca7b-4cfe-9081-37213fa1e576,5022,8a867384f95dc9982eaee7484b21e967,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
f66bba64-0517-466b-854a-a5da918ef6fc,7323,b600fc58295bbe2f52230572a421de00,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
623958a7-2009-4ada-ba3b-8c9a1ec6afba,6314,4fdc1e91f6a5a050a64b6e08b96d02d2,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
a37f944c-1078-4b49-9931-5f59eef6ac13,6191,c03751645011963d2ea2516541b37833,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
9e23f08f-bf4e-4c98-b5f8-b8f68e779d3e,4008,a2550d4f4dcfa101a982a205313054af,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
dbf21cbc-02d8-4772-b736-69a5bd9d3ac3,7598,ad7e80f94ff2093debf6ea03a5422286,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
4292e7b8-93f1-482a-a3a9-1f04ad94cf2c,4569,e2af6d61efa1eb88ddc755fe11f451cf,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
65c1fc51-355b-404e-b3fe-52798e914c20,6329,1377fff9afbc806aee72faa090690084,0,1,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
7f4ff742-4114-4d94-b435-87af4acda13d,8550,b4a08e35753f9859932f584f45124fb4,1,1,1,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
a67f13f6-bdd5-4ffe-9fab-dddc2819d53b,6538,e07d249b0649f3eb41b621375cadc961,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
9c3545af-f6de-47ac-a7af-24583d162582,8689,ac3983d348dc7aba9cedd7601aeea505,1,1,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
7747720e-8d79-4e91-9f1c-1f59842d6b87,4721,8b240406dc2325c4f9ef8322741172db,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b01b3ede-bfbe-4276-85a7-3a2345d02878,2941,5f51fe1b2fdd30da3fd2670a3466f46e,0,2,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
5bbd843c-c178-481f-a15e-2db56e0a589f,8672,198cf5637b1fcca3b77c56aaf7634c5b,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
38a011cc-d0c1-4747-844b-39e7a0fae73b,4164,727445fa6178a81ea64a85d891318b0f,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
e0e85c77-0701-4045-8093-4b84d3d453d0,4496,29d768a9b9438c11061dbaf60b8f32cd,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
72123414-dbc9-4ba0-ade2-7f341cc0b3db,5064,d40d5d5ef78de1f197595d71cba9f5d8,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
6f82698a-33bf-4af9-ad3e-013bab38416e,5558,66c2a691b1de39cd4f900ba3cda52824,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
e055781b-91e0-4c4e-a74c-8a0155ea57ec,7209,e9fa618cfe88779be8bb0e2fbf5f3f29,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
84ce711a-6a54-47bd-80c5-78adaf7f8d31,4627,f10006e641f54462b64ea74c5055105d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
0d207b6a-a5a6-4576-9212-9eff5b97f9ba,5006,166975daafbee38cd15072d794e095e9,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
dded0cdb-1c3b-48cf-ba85-2314e5078c00,8077,7e36af3b3277d094facf8e991beba207,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
3b3e364a-ca27-4c5d-a6bf-1c7966b1042c,6975,b23054ac89610e95486f3f7945c1c7e6,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
e6c16417-c708-4986-96b6-411e1a4fe43c,7500,f77c90e48df54a51a7cd00daa4c7c03d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
648365b7-1672-4ed7-a850-0712d3c6845f,6784,262b03388b184488c032ef36c36f098d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
7f8c7981-a414-4455-b1ba-f23f5d0328cd,7302,591af51bda41a0f26fce2ce639a43dd9,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
b9520f16-6d22-4b00-8caa-b588af4e602d,7758,6c14b8b6033addd4cc64d039fae6e504,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
7790a67b-c81d-4cba-941a-828ee8653e48,8659,d713a7288580f96a5fb01f3724d1b375,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
f8b3611f-30a6-419b-a88c-216653d2e30d,8837,05c55c62866602e582292cd9472d4ace,1,1,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
06815229-f17f-4813-bffd-7dda5f4292f4,6486,edbf6e8a5a9a5da7bc8ac4a1f7720df6,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
4d499679-1f40-452e-9a5b-167924d06bff,4342,d8c478395136fac32599e5ff78ab0408,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
dfe67822-204e-4d54-909c-2ba77529b36a,8350,68d1979090ea0ad74859f817a5484658,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
484f51a4-d048-463a-9f06-84cc322ec760,3421,431b2324b70a23974b5710f2bf58d86d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
72e1663d-4ebd-49ed-a66d-cbec3d70f13d,5580,6c731c9329736b8895efa8245f02c41e,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
df249f30-cccd-4955-b873-b59132d05818,3163,734f89a75f4561ee211796edd9a93e2d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
65b6bf25-84d1-48f2-a640-6c120a23edd6,3152,495b8592dd1ba8266d986a5e0fb7460b,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
baa28043-b5fc-4ab1-8f3a-073d642d73c4,5294,25239751e2c80038b05397b6e044256c,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
1a154740-7f45-411d-bd50-638ca4503605,8736,0c98d70bbbfff440d92a6ab1fd15a9ab,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a9a1c791-da58-4d38-bc56-fa3bac89e387,8563,972198c7744295205b1a59719f1333c2,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
e7ae366d-e5d0-46c8-b7a2-a2097b12a441,8142,c9e4135770d56d6d159824a9c2ea840c,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
1c1aea25-1087-4f67-b339-8252960d2e97,6621,d21ce34333facd29f474c4f1254403ab,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
f6556336-29f9-432a-aab8-38d58776fd0e,6766,920e906dbcd6ff183d15f10874deeb84,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
36a29551-1251-446b-90c3-99fdeee152c3,5020,eea689a41aaf5ed6398cd988a4843bad,0,1,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
51fa385d-e6a1-484c-807e-f9ece634bbd1,7909,bb0d4dc4b2cd4b687f2c524bcf18fda9,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
270d3920-45ab-48a6-9d07-25ce6c4f8795,8673,c2fca0f1e4eaa67081aa1e3481afb32f,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
be417a72-afec-4c4a-be30-b846dfbaa40c,6622,043266705e03a3c8b1eea2788572265f,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
c77c6865-7cb3-4018-891a-269126ce4cf4,4128,1b22e6ccfff6aede333c2d2bfbaf4a2e,0,3,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
d009099a-6cc4-40ad-bd60-d5887522b9fd,8709,0cba3083b87143cf06b5cf39c1d961a2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
85294c58-b1a0-41c7-babe-a6fe22f5c488,8096,acc6609c46784cde9d38a8f0ab3c957a,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
19b7a98b-c5b3-46f7-9ff7-411ac3f65ae1,6092,5c8aff67f4b9f1fecfa78d7c8ed6cbea,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
02b7c20d-2a8a-467a-b564-7520efc9e0da,6159,9cbee02f8de2d6a3a77fb8c40f77de69,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
fbc14aff-a319-4b27-8482-b1d4d36af603,3597,15e3a4fb3dbf4f0e536d73ee9ba0049c,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
d16607cd-6120-49be-803e-bdf0cb324e61,6974,d5cbfa16132997a12346090da9471b03,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
1775ec35-73cf-4e51-9a18-d65a7079046d,6032,249597cce956d814c295cdbae6e91465,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
4bc80ac8-154c-4103-b10d-063b665ab485,7142,6c40e994568fcbe5798bd3bfa6370086,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
103feff9-321d-4663-b048-597969aaa68b,7333,9d81cc9c86a6c00dc33918d259ef121b,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
30f7300e-66b3-43a5-82be-798aab89ca15,6452,90541895edcfc20351bd77e464e25580,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
aca1c3bd-de8c-419f-8a25-ddc77ceec555,6575,20b0951ee8d25a546778cc9f96542039,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
ece4c998-a2a9-4eb2-9a00-6f1c16420036,4788,0b2471e7bf6e2b74fd74f615eebf7bbe,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
8be3b3ba-b9f1-419f-81f1-8d748a8c09fe,7991,090860c81f50fc34dc1d6c3769c10d95,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
dd8a3eba-593f-4465-ade1-737ea623d6b9,5659,3cebed36e763edd86ee973e113547b91,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
44ff2467-26a3-42c9-9b06-5b7a5f22becd,8264,97d651b2cbbe0a676457396b24eeab25,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
784f61c9-c8e6-4fef-8c1e-7ad01f826e27,7874,04e50ad541b21be809956859c418f1d3,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
2b4af20c-0ab7-4c2d-ada2-1be101417665,4846,dc2ef4b20725f08fab48055215b7bbb0,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
5b805035-6ad3-4fb0-8771-c2e06a07be93,7378,ef4b9fdafaac225476c7eadc2c3ac274,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
28e569ee-20de-4fbe-8c3f-be23ef25d5d6,8541,9e473065f4ec011ea6d2ea1ad3e5c807,1,1,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
43b6ac67-c3ef-40a1-a162-35eaa03b7139,6929,0083f5c3e582cc4d89c4162203dfb1b6,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
5d12c152-ad31-437e-9c10-f7576ce73840,5296,f10133c125e6ee09be7fd4557785f081,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
77818393-8f98-4dcf-ab6f-0c0061d8ee47,8786,0729d25e5eacc568dcb4c8702f3f6331,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
f29a4514-20c8-4ac2-a46d-0a5b5823fb39,7219,2573cb5bcf6ef9e10b7ada5ebc1c6e0b,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a392a52d-9c64-43a3-b7aa-77f3f4aac728,8098,681ecec0a0e160e444bfb9dbb8f89899,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
9b4b1b7f-b825-447e-afea-bf3335de94bc,6111,b2e09bd78e421f8a93ba0371a49d7aab,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
